id,price,speed,hd,ram,screen,cores,cd,laptop,trend
4436,3132,32,5,24,15,12,yes,no,2
4437,2961,16,12,6,17,20,no,no,5
4438,2911,21,12,2,15,26,no,no,4
4439,3815,38,3,60,15,16,no,no,2
4440,2047,22,20,14,21,16,no,no,1
4441,2863,19,24,2,15,20,no,no,4
4442,2991,20,12,14,15,12,no,no,1
4443,2283,21,20,6,17,12,no,no,1
4444,1785,17,28,14,19,10,no,no,2
4445,971,16,20,6,12,8,no,yes,1
4446,2338,20,16,6,19,24,no,no,4
4447,3781,34,5,24,15,24,no,no,4
4448,3890,36,7,40,21,28,no,no,5
4449,1692,19,16,14,15,8,yes,no,1
4450,3097,31,7,60,17,20,no,no,5
4451,2728,19,12,10,19,14,yes,no,2
4452,3386,30,7,24,21,20,no,no,4
4453,1550,21,16,2,19,10,no,no,1
4454,1306,18,8,10,17,4,no,no,1
4455,2684,23,24,6,15,18,yes,no,5
4456,3931,31,5,32,23,12,no,no,1
4457,1838,18,24,14,17,6,no,no,1
4458,1769,15,24,10,23,8,no,no,1
4459,2252,18,28,6,15,20,yes,no,4
4460,3156,33,3,28,15,24,yes,no,4
4461,3070,30,3,44,19,28,no,no,5
4462,1247,23,12,6,15,4,no,no,1
4463,4203,35,1,36,23,20,no,no,5
4464,1231,22,16,2,21,10,no,no,2
4465,533,23,8,6,12,4,no,yes,2
4466,587,20,12,2,13,10,no,yes,1
4467,2571,16,28,2,23,22,no,no,4
4468,728,18,28,10,12,6,yes,no,1
4469,4294,32,7,32,19,14,no,no,1
4470,3479,39,1,24,15,22,no,no,5
4471,1922,18,16,10,17,10,no,no,2
4472,3878,36,3,56,15,18,no,no,4
4473,3658,35,7,24,17,12,no,no,2
4474,2674,18,20,6,19,28,no,no,5
4475,4345,36,5,16,19,14,no,no,1
4476,1883,19,16,14,17,4,no,no,1
4477,3114,35,5,48,23,14,no,no,1
4478,895,16,12,6,11,4,no,yes,2
4479,3371,38,7,40,21,12,no,no,2
4480,2117,16,24,10,23,22,no,no,5
4481,3847,34,1,32,17,22,no,no,4
4482,2521,17,28,14,23,30,no,no,5
4483,576,18,8,2,12,10,yes,no,1
4484,3973,36,5,28,23,16,no,no,2
4485,1682,15,16,6,15,8,no,no,2
4486,1340,21,8,6,19,4,yes,no,2
4487,2622,16,12,10,17,24,no,no,4
4488,1328,22,8,14,23,8,yes,no,1
4489,2558,16,12,2,15,20,no,no,5
4490,2959,17,20,10,23,22,no,no,4
4491,2070,21,8,6,19,16,no,no,1
4492,3261,36,1,32,23,12,no,no,2
4493,3968,36,3,52,21,18,yes,no,5
4494,3091,35,1,60,15,30,no,no,4
4495,4326,31,7,44,17,20,no,no,4
4496,3425,36,5,20,19,20,no,no,4
4497,2614,22,28,14,17,16,no,no,2
4498,2081,16,12,14,19,22,no,no,4
4499,3781,39,3,44,15,22,no,no,4
4500,1325,17,20,6,23,4,no,no,1
4501,3748,35,1,24,23,12,yes,no,1
4502,1194,24,16,2,13,6,no,yes,2
4503,2190,16,8,6,15,12,no,no,2
4504,2993,18,24,2,21,22,no,no,5
4505,2548,20,12,2,19,24,yes,no,4
4506,667,16,20,2,11,6,no,yes,2
4507,1780,18,24,10,17,4,yes,no,2
4508,3746,30,1,40,23,28,no,no,5
4509,3155,36,1,40,17,14,no,no,1
4510,4070,34,1,60,23,24,no,no,4
4511,4068,36,7,60,17,26,yes,no,5
4512,2996,18,12,6,23,12,yes,no,2
4513,2546,15,12,14,21,16,no,no,2
4514,4236,39,3,24,21,24,yes,no,5
4515,1753,17,20,6,19,4,no,no,1
4516,2821,16,12,10,19,26,no,no,5
4517,3675,32,7,48,17,18,no,no,5
4518,1410,16,16,2,19,8,no,no,1
4519,4082,38,7,60,23,20,no,no,5
4520,1991,20,20,14,21,4,no,no,1
4521,4280,37,3,32,21,28,yes,no,5
4522,3814,34,1,56,21,22,no,no,4
4523,744,23,8,14,13,6,yes,no,2
4524,2521,23,28,6,17,28,no,no,4
4525,1388,15,28,10,21,10,yes,no,2
4526,1702,15,20,10,17,6,no,no,1
4527,3484,32,7,60,21,22,yes,no,5
4528,2894,23,8,6,23,12,no,no,2
4529,1453,19,28,6,21,4,no,no,2
4530,1107,16,8,10,13,6,no,yes,1
4531,1367,16,20,2,23,4,no,no,2
4532,4029,30,5,32,19,24,no,no,5
4533,949,18,16,6,12,6,no,yes,2
4534,4099,38,7,60,15,28,no,no,4
4535,4315,36,3,24,21,20,no,no,4
4536,1199,20,28,10,13,4,no,yes,2
4537,2415,21,16,2,19,18,no,no,5
4538,3621,34,1,24,17,16,no,no,2
4539,3823,31,3,48,15,14,no,no,2
4540,3581,38,1,24,19,14,no,no,2
4541,785,15,12,14,11,8,no,yes,1
4542,771,20,12,14,13,8,no,yes,1
4543,4331,39,1,16,15,28,no,no,4
4544,1638,21,28,2,17,4,no,no,2
4545,4142,37,7,28,19,14,no,no,2
4546,1123,23,16,6,11,8,no,yes,1
4547,960,20,28,2,13,8,yes,no,2
4548,2483,16,24,6,23,20,no,no,4
4549,1282,18,8,14,15,6,no,no,2
4550,1983,20,24,6,15,6,no,no,1
4551,2764,24,12,6,19,24,yes,no,5
4552,3599,32,3,36,15,12,no,no,2
4553,3886,32,7,52,23,20,no,no,4
4554,3323,30,7,48,19,26,no,no,4
4555,3225,33,3,36,17,24,no,no,5
4556,3527,31,7,52,23,12,no,no,2
4557,2434,17,8,2,17,14,no,no,2
4558,605,17,8,14,13,4,no,yes,2
4559,2567,20,20,10,19,26,no,no,4
4560,2822,24,16,2,15,28,no,no,5
4561,2823,17,12,14,17,16,no,no,1
4562,2002,15,24,10,21,12,no,no,2
4563,721,19,8,14,11,6,no,yes,1
4564,2512,20,8,6,15,18,yes,no,5
4565,1798,17,8,2,19,4,no,no,1
4566,1765,24,8,14,17,8,no,no,1
4567,2719,15,16,6,15,30,no,no,5
4568,1856,15,16,10,19,10,yes,no,2
4569,2228,16,28,2,19,16,yes,no,2
4570,3160,35,5,20,17,16,yes,no,2
4571,2521,17,28,6,17,22,no,no,4
4572,3040,38,1,32,19,16,yes,no,1
4573,2348,23,12,6,19,16,yes,no,2
4574,1024,20,8,6,11,8,yes,no,1
4575,778,17,28,2,11,6,no,yes,1
4576,1690,24,28,10,19,10,no,no,2
4577,3924,31,3,20,21,28,yes,no,5
4578,2062,20,28,14,19,30,no,no,4
4579,3786,35,1,48,19,20,no,no,5
4580,2450,20,24,2,19,18,no,no,4
4581,3368,35,3,32,19,24,yes,no,4
4582,2064,24,24,6,15,30,yes,no,4
4583,3399,31,5,40,17,30,no,no,4
4584,4074,31,5,48,21,12,no,no,1
4585,1959,16,12,10,15,10,no,no,1
4586,1919,24,8,10,21,6,no,no,1
4587,4292,37,5,40,19,22,yes,no,5
4588,3810,34,7,24,23,24,no,no,5
4589,2687,20,20,2,23,22,no,no,4
4590,944,21,16,10,11,4,yes,no,2
4591,1568,23,12,14,17,8,yes,no,2
4592,1543,17,8,14,17,6,no,no,1
4593,3819,37,5,56,19,12,no,no,2
4594,2499,22,20,14,15,14,no,no,2
4595,578,21,8,2,12,8,no,yes,2
4596,549,18,12,10,13,6,no,yes,2
4597,1998,24,8,6,21,4,no,no,2
4598,3624,38,3,56,23,24,yes,no,4
4599,1603,18,8,2,21,4,no,no,2
4600,2015,20,12,6,23,18,no,no,4
4601,1074,24,28,14,12,6,no,yes,1
4602,1359,24,12,14,21,10,no,no,1
4603,4168,36,7,24,17,28,yes,no,5
4604,2580,18,8,6,19,20,yes,no,4
4605,3666,32,7,56,23,12,no,no,2
4606,3429,30,3,48,19,28,no,no,5
4607,3236,32,7,40,21,30,yes,no,5
4608,3318,36,5,48,21,16,no,no,1
4609,1651,16,20,14,17,6,no,no,1
4610,2462,22,20,2,17,30,no,no,5
4611,1637,16,24,6,21,6,no,no,1
4612,3555,39,3,52,15,14,no,no,2
4613,746,19,8,14,11,4,no,yes,1
4614,3186,30,7,56,15,30,no,no,4
4615,1028,21,24,10,12,6,yes,no,2
4616,1444,23,8,14,17,10,yes,no,1
4617,3586,35,1,56,21,28,no,no,4
4618,3059,31,7,36,23,30,no,no,5
4619,1491,24,24,14,19,10,no,no,2
4620,916,16,20,10,13,6,yes,no,1
4621,2551,23,28,10,15,22,no,no,4
4622,2129,21,28,6,19,16,no,no,1
4623,3552,32,1,56,17,18,yes,no,4
4624,2799,23,20,10,21,22,no,no,5
4625,2249,20,28,2,19,24,no,no,4
4626,3385,33,3,20,19,24,no,no,5
4627,3341,39,5,20,19,28,no,no,5
4628,4343,34,5,44,21,12,no,no,2
4629,2924,15,8,2,23,16,yes,no,2
4630,2266,19,16,6,15,12,no,no,1
4631,1550,18,24,2,17,10,no,no,2
4632,3380,33,1,24,19,30,yes,no,4
4633,2354,15,8,10,15,16,no,no,2
4634,3828,34,5,48,15,20,yes,no,5
4635,2553,16,24,10,15,12,no,no,2
4636,3326,37,3,24,23,16,no,no,1
4637,678,17,8,10,13,10,no,yes,2
4638,2650,24,8,6,23,12,no,no,1
4639,2243,23,24,14,23,12,no,no,2
4640,3753,37,5,60,21,20,no,no,5
4641,1825,16,8,2,17,8,no,no,2
4642,2472,16,16,6,19,16,yes,no,1
4643,1935,21,24,14,19,4,no,no,2
4644,3195,37,5,20,19,24,no,no,4
4645,2876,20,16,6,15,28,yes,no,4
4646,932,19,16,6,13,10,yes,no,1
4647,1350,24,16,10,19,10,no,no,2
4648,2488,15,12,10,23,24,yes,no,4
4649,1611,23,24,14,21,6,no,no,2
4650,1966,16,20,6,15,10,no,no,1
4651,719,22,16,6,12,4,no,yes,2
4652,3207,37,3,16,17,16,no,no,2
4653,1569,21,24,14,17,4,no,no,2
4654,2324,21,12,2,23,24,yes,no,4
4655,3514,38,5,60,21,24,no,no,4
4656,3029,37,1,24,15,18,no,no,5
4657,3728,39,7,16,19,18,yes,no,4
4658,832,20,24,6,12,10,yes,no,2
4659,1151,20,16,14,13,4,no,yes,1
4660,3604,30,3,40,17,12,yes,no,1
4661,3975,37,3,56,23,28,no,no,4
4662,1301,21,16,10,19,10,no,no,1
4663,3803,39,1,16,15,16,no,no,1
4664,3402,30,7,20,17,22,no,no,5
4665,3127,39,5,36,17,14,no,no,2
4666,1421,23,28,10,19,10,no,no,2
4667,2199,17,24,2,15,12,no,no,2
4668,643,21,16,14,13,4,no,yes,1
4669,3310,32,1,48,19,24,no,no,4
4670,1064,16,12,14,11,4,yes,no,2
4671,1001,16,28,14,11,8,no,yes,2
4672,2624,16,20,6,19,26,yes,no,5
4673,645,23,28,6,11,8,no,yes,2
4674,3337,34,3,24,21,14,no,no,2
4675,714,19,8,6,11,6,no,yes,1
4676,2927,20,24,2,17,12,no,no,1
4677,3619,37,1,40,17,14,no,no,2
4678,3047,33,3,32,23,28,no,no,5
4679,758,22,20,6,13,10,no,yes,1
4680,3967,31,3,16,21,24,no,no,5
4681,2483,22,28,2,21,20,no,no,5
4682,4101,36,5,48,23,16,no,no,2
4683,3699,32,3,48,19,14,no,no,2
4684,2915,23,28,14,21,26,no,no,4
4685,2032,17,28,10,23,24,yes,no,5
4686,746,21,12,14,12,8,no,yes,1
4687,2342,24,24,10,21,24,no,no,5
4688,2529,16,8,2,17,26,no,no,4
4689,3873,36,5,32,15,12,no,no,2
4690,2699,18,16,6,21,18,no,no,5
4691,4071,32,7,52,19,28,no,no,4
4692,1846,17,24,10,23,6,no,no,1
4693,3088,32,7,16,23,12,yes,no,2
4694,4318,35,1,48,19,14,no,no,1
4695,1349,22,20,6,19,8,no,no,1
4696,3963,35,1,28,21,30,no,no,5
4697,1175,21,16,10,11,8,no,yes,2
4698,4257,32,5,32,15,26,no,no,5
4699,2110,24,16,2,21,18,no,no,4
4700,1776,21,12,6,19,8,yes,no,2
4701,3229,39,5,24,15,18,no,no,4
4702,1292,20,28,10,15,4,yes,no,2
4703,3936,30,5,36,17,20,yes,no,5
4704,2028,22,12,14,17,18,yes,no,5
4705,1551,22,28,14,23,10,no,no,1
4706,3993,32,7,28,17,22,no,no,5
4707,2262,16,8,2,15,28,no,no,5
4708,3164,37,1,60,19,26,yes,no,5
4709,2348,18,28,10,21,26,yes,no,4
4710,1240,16,16,6,21,10,yes,no,1
4711,1412,22,16,2,21,4,yes,no,1
4712,2743,23,16,6,19,22,no,no,5
4713,1138,20,20,14,13,4,no,yes,2
4714,2767,17,20,10,21,24,no,no,4
4715,3930,38,3,36,19,26,no,no,4
4716,1573,20,16,14,15,8,no,no,2
4717,1487,18,28,6,23,8,no,no,1
4718,4000,31,3,48,21,20,yes,no,5
4719,2078,23,28,14,17,16,no,no,1
4720,1789,19,12,14,23,8,no,no,1
4721,1488,19,12,6,19,8,yes,no,2
4722,2267,15,24,2,17,14,no,no,1
4723,1383,17,24,14,23,8,no,no,1
4724,3357,30,5,48,19,14,no,no,1
4725,4107,34,3,40,21,26,no,no,5
4726,506,17,24,10,12,6,no,yes,1
4727,1895,21,8,14,21,10,no,no,2
4728,736,21,16,2,11,4,yes,no,2
4729,3337,36,3,28,15,24,no,no,5
4730,3063,36,7,24,17,30,no,no,4
4731,3768,33,7,36,19,14,yes,no,2
4732,1338,22,28,10,21,8,no,no,2
4733,3594,35,1,48,19,20,no,no,5
4734,2171,20,8,2,23,28,no,no,4
4735,3419,33,3,60,15,26,no,no,5
4736,4205,36,5,40,15,18,no,no,5
4737,718,20,28,10,12,4,no,yes,2
4738,3342,39,3,40,15,22,no,no,4
4739,3972,33,7,16,17,26,yes,no,4
4740,3291,35,5,32,15,18,no,no,4
4741,1169,15,24,10,11,6,no,yes,1
4742,3290,32,5,52,17,20,no,no,5
4743,723,18,12,10,12,10,no,yes,2
4744,2642,17,20,6,21,24,no,no,5
4745,3985,37,1,36,15,20,no,no,5
4746,4148,38,1,52,21,22,yes,no,5
4747,3775,35,3,44,23,12,no,no,1
4748,1648,17,20,14,17,10,yes,no,2
4749,1853,15,12,6,15,10,no,no,2
4750,2714,17,20,2,15,26,no,no,4
4751,3140,31,3,56,21,28,yes,no,4
4752,4172,39,7,20,23,24,yes,no,5
4753,2003,17,28,2,15,28,no,no,5
4754,2374,18,24,6,23,26,no,no,5
4755,1057,16,20,2,11,6,no,yes,2
4756,1812,22,16,10,21,10,yes,no,2
4757,947,17,12,10,13,6,no,yes,1
4758,2616,20,12,10,23,26,yes,no,4
4759,3441,34,5,40,23,18,no,no,4
4760,3966,32,1,48,15,24,no,no,5
4761,1688,18,24,6,15,8,yes,no,2
4762,1033,18,24,10,13,10,no,yes,2
4763,1394,23,8,6,17,4,no,no,1
4764,985,18,20,14,13,4,no,yes,2
4765,927,16,12,2,12,4,no,yes,1
4766,830,17,12,6,12,8,no,yes,2
4767,547,23,28,14,12,10,no,yes,1
4768,1868,18,28,2,15,4,yes,no,2
4769,3048,33,3,60,23,26,yes,no,4
4770,3086,30,3,60,21,22,no,no,4
4771,3392,39,5,24,23,18,yes,no,5
4772,3693,36,5,32,19,22,no,no,5
4773,2357,21,24,2,17,24,no,no,5
4774,3028,37,7,24,15,20,yes,no,5
4775,3351,34,1,44,19,30,no,no,5
4776,2126,17,16,10,15,22,no,no,5
4777,4146,32,3,16,23,20,no,no,4
4778,2835,19,16,14,17,24,no,no,5
4779,1587,16,20,6,15,8,no,no,1
4780,4311,34,1,40,17,28,no,no,5
4781,1811,22,16,6,15,8,no,no,1
4782,2696,17,16,10,19,26,yes,no,5
4783,1238,20,16,10,23,6,no,no,2
4784,1876,15,16,14,15,10,yes,no,2
4785,1839,19,8,10,21,8,no,no,2
4786,3807,32,7,28,23,22,no,no,5
4787,2056,19,20,14,19,22,yes,no,5
4788,1836,16,12,2,17,8,yes,no,1
4789,2337,16,8,14,17,26,no,no,5
4790,3056,36,7,52,15,16,yes,no,2
4791,2651,15,20,2,17,26,no,no,5
4792,4170,38,3,40,21,30,no,no,4
4793,2159,19,16,14,15,20,no,no,4
4794,2152,21,12,6,17,18,yes,no,4
4795,3764,37,7,40,17,18,yes,no,5
4796,2383,18,20,14,15,22,no,no,5
4797,2528,21,28,2,17,24,yes,no,5
4798,2803,22,24,2,19,24,no,no,5
4799,2039,23,8,2,15,22,no,no,5
4800,2839,19,24,14,19,28,no,no,5
4801,1377,16,12,6,21,8,no,no,2
4802,2136,19,12,2,15,16,yes,no,2
4803,1395,22,28,6,15,6,no,no,2
4804,950,16,24,10,11,4,no,yes,2
4805,3751,37,3,52,15,16,no,no,1
4806,2373,22,12,14,15,30,no,no,5
4807,4294,32,3,16,15,14,no,no,1
4808,2072,15,20,14,23,14,yes,no,1
4809,2059,21,12,2,17,30,no,no,4
4810,4013,36,1,48,23,22,no,no,4
4811,1447,20,20,10,15,8,no,no,1
4812,877,17,28,14,12,8,no,yes,2
4813,3629,39,1,24,23,26,no,no,5
4814,3799,32,1,28,21,22,no,no,4
4815,1372,21,16,6,17,4,yes,no,2
4816,771,24,16,2,13,8,no,yes,2
4817,3903,38,5,24,23,20,no,no,5
4818,1289,19,20,2,17,10,no,no,2
4819,4320,32,5,24,21,20,yes,no,4
4820,2527,17,12,10,23,12,no,no,2
4821,3747,32,5,16,17,12,no,no,2
4822,4137,35,7,40,17,28,no,no,5
4823,3075,39,3,28,19,18,no,no,4
4824,3490,38,7,56,21,16,no,no,1
4825,1292,16,24,2,23,6,yes,no,1
4826,1547,18,12,14,17,8,no,no,2
4827,933,18,8,6,11,6,no,yes,1
4828,567,21,28,2,11,8,no,yes,1
4829,3281,35,7,52,15,16,no,no,2
4830,4106,33,5,48,17,16,no,no,2
4831,1571,20,28,10,19,10,no,no,1
4832,2517,22,24,6,17,12,no,no,1
4833,1457,21,16,10,15,4,no,no,2
4834,2425,15,24,14,21,16,no,no,1
4835,2865,23,12,14,15,28,no,no,4
4836,3552,36,7,36,19,28,yes,no,4
4837,921,17,8,2,13,10,no,yes,1
4838,3909,32,7,16,21,24,no,no,5
4839,1863,17,16,10,19,6,no,no,1
4840,2068,17,20,14,19,30,yes,no,5
4841,2027,16,8,14,21,18,no,no,4
4842,1992,23,8,2,23,6,yes,no,2
4843,4340,31,1,24,23,26,yes,no,4
4844,1303,20,28,14,19,8,no,no,1
4845,1609,24,28,2,21,10,no,no,1
4846,657,22,12,2,11,10,no,yes,2
4847,1208,24,16,2,17,4,yes,no,1
4848,1833,18,20,14,19,8,no,no,1
4849,3029,38,1,20,23,14,no,no,1
4850,2420,21,20,6,15,30,yes,no,5
4851,2808,19,12,2,23,26,yes,no,4
4852,2851,23,24,10,19,22,no,no,4
4853,3664,38,5,44,19,24,yes,no,4
4854,3426,39,7,36,21,20,no,no,5
4855,1466,18,8,10,21,6,no,no,1
4856,619,23,16,2,11,4,no,yes,2
4857,4092,38,7,52,19,26,yes,no,5
4858,1658,23,24,6,21,4,no,no,2
4859,1319,15,28,10,19,8,no,no,2
4860,1974,17,8,6,23,6,no,no,1
4861,2234,15,16,14,23,30,no,no,4
4862,1194,16,16,6,11,8,no,yes,1
4863,3060,35,5,52,23,22,yes,no,5
4864,4075,36,5,24,15,28,no,no,5
4865,2780,19,24,6,21,26,yes,no,4
4866,4264,37,5,16,17,12,yes,no,1
4867,1228,24,28,6,17,10,yes,no,1
4868,1441,21,24,14,23,10,no,no,1
4869,1400,18,16,14,21,8,yes,no,1
4870,3334,30,3,16,15,30,no,no,4
4871,4039,38,1,36,19,14,no,no,2
4872,2007,23,24,14,19,30,no,no,4
4873,3848,37,5,40,21,28,yes,no,5
4874,772,16,16,14,11,4,yes,no,2
4875,2943,24,28,10,21,24,no,no,5
4876,3565,39,3,60,19,18,no,no,5
4877,3936,39,5,20,21,14,yes,no,2
4878,1547,19,20,14,23,6,no,no,2
4879,3109,30,7,60,17,22,no,no,5
4880,932,20,24,10,12,4,yes,no,2
4881,2197,18,12,2,23,12,no,no,2
4882,1407,18,28,10,21,10,no,no,1
4883,2533,17,28,14,15,20,no,no,5
4884,3281,34,5,60,15,14,no,no,2
4885,2161,17,12,2,21,12,no,no,2
4886,3393,30,1,24,15,16,no,no,2
4887,3266,34,5,60,21,18,no,no,5
4888,1945,22,24,6,19,6,no,no,1
4889,640,24,8,6,11,4,yes,no,1
4890,3895,31,1,36,17,12,no,no,1
4891,527,19,8,14,13,10,no,yes,2
4892,1463,22,24,6,15,8,no,no,1
4893,1035,18,16,2,11,8,no,yes,1
4894,2952,20,8,2,21,22,yes,no,5
4895,3209,34,3,40,23,22,no,no,5
4896,3850,32,1,40,17,28,no,no,4
4897,1507,18,12,14,19,4,no,no,1
4898,3710,35,1,52,23,30,no,no,4
4899,3394,35,1,24,15,12,no,no,1
4900,2691,23,16,2,19,18,no,no,5
4901,1342,24,20,10,21,4,no,no,2
4902,1515,22,12,14,23,4,no,no,2
4903,882,23,20,2,12,6,no,yes,2
4904,3167,36,5,60,23,16,no,no,1
4905,3451,37,7,52,19,26,no,no,5
4906,2997,22,28,6,23,12,no,no,2
4907,1777,19,16,14,21,4,no,no,2
4908,4197,30,7,56,21,12,no,no,1
4909,2856,15,16,14,19,16,yes,no,1
4910,550,18,20,6,11,6,no,yes,1
4911,2248,19,20,6,21,14,yes,no,2
4912,4139,32,1,16,23,24,no,no,4
4913,2439,18,24,2,19,30,no,no,5
4914,1881,23,24,10,23,8,no,no,1
4915,3583,38,7,56,15,30,no,no,4
4916,693,15,24,6,12,8,no,yes,2
4917,3926,30,5,36,15,12,no,no,2
4918,2014,23,8,6,19,12,no,no,2
4919,4317,38,3,56,15,12,no,no,1
4920,4219,30,1,36,23,22,no,no,4
4921,1409,19,8,14,23,6,no,no,2
4922,3211,35,1,20,17,22,no,no,5
4923,2866,23,28,14,21,14,no,no,1
4924,1972,17,8,2,19,6,yes,no,1
4925,957,16,16,2,13,6,no,yes,2
4926,1083,20,24,6,12,6,no,yes,2
4927,630,19,16,10,12,10,no,yes,1
4928,2398,23,24,2,23,14,no,no,1
4929,3908,33,3,36,21,24,yes,no,4
4930,809,15,12,10,12,8,no,yes,2
4931,587,18,12,14,12,6,no,yes,1
4932,2153,15,20,14,15,30,no,no,4
4933,4302,32,3,28,19,22,no,no,5
4934,2178,18,24,10,17,14,no,no,2
4935,1711,18,28,10,15,10,no,no,2
4936,2108,19,28,10,23,12,yes,no,2
4937,3365,34,1,60,15,12,no,no,2
4938,1673,17,8,14,23,10,no,no,1
4939,1582,24,20,2,17,8,no,no,2
4940,4176,32,1,28,15,26,yes,no,4
4941,1926,18,16,10,15,4,no,no,2
4942,3618,39,7,36,21,24,no,no,5
4943,3366,30,7,40,15,24,no,no,4
4944,3669,33,5,20,15,30,no,no,5
4945,2870,21,24,14,23,18,no,no,5
4946,2589,17,28,2,21,14,no,no,2
4947,2451,21,28,2,19,12,no,no,2
4948,3549,35,3,56,19,12,no,no,2
4949,1454,24,24,6,15,8,no,no,2
4950,3063,37,7,40,15,26,no,no,4
4951,656,24,16,14,13,6,yes,no,2
4952,4173,34,5,48,21,18,no,no,5
4953,1384,19,16,10,19,6,yes,no,2
4954,2724,15,24,14,23,24,yes,no,4
4955,835,24,28,2,13,8,no,yes,2
4956,1302,23,12,6,15,6,no,no,1
4957,1939,23,12,6,17,6,no,no,2
4958,2052,16,24,10,15,12,yes,no,2
4959,1661,17,24,14,21,4,no,no,2
4960,3765,37,1,56,19,20,no,no,4
4961,3270,33,3,56,21,14,no,no,1
4962,3544,31,5,44,23,30,yes,no,4
4963,2605,20,16,10,15,20,no,no,4
4964,1496,23,8,10,17,4,yes,no,1
4965,2234,17,16,10,17,16,no,no,1
4966,796,17,24,10,13,10,yes,no,2
4967,4191,31,3,44,19,16,no,no,2
4968,2375,21,24,14,23,16,no,no,1
4969,1364,23,12,14,17,10,yes,no,2
4970,2024,20,8,6,15,22,yes,no,5
4971,1821,17,8,6,19,4,no,no,2
4972,2965,23,16,14,15,30,no,no,5
4973,2568,20,16,6,21,24,yes,no,5
4974,4348,32,7,36,23,18,yes,no,4
4975,1826,18,16,10,23,8,no,no,2
4976,4343,33,3,24,15,26,no,no,4
4977,2817,21,24,6,15,12,no,no,1
4978,1352,15,8,2,23,4,yes,no,1
4979,2734,18,16,2,19,14,no,no,2
4980,4135,39,7,28,21,30,no,no,4
4981,587,24,16,14,13,6,no,yes,1
4982,2543,23,28,14,15,12,no,no,1
4983,2964,24,12,2,15,24,yes,no,5
4984,2916,19,28,2,23,26,yes,no,4
4985,1255,21,12,14,15,4,no,no,2
4986,2464,21,24,6,19,12,yes,no,2
4987,3554,33,7,60,23,18,no,no,4
4988,1140,22,12,14,12,10,yes,no,1
4989,2858,19,24,10,17,14,no,no,1
4990,1629,20,12,6,17,10,no,no,1
4991,3661,34,3,20,15,16,no,no,2
4992,2106,19,8,10,15,14,no,no,1
4993,1440,23,8,2,21,4,yes,no,1
4994,4139,37,1,32,23,12,no,no,1
4995,2263,19,12,10,21,16,no,no,2
4996,683,23,24,14,11,8,no,yes,2
4997,652,20,12,6,12,10,yes,no,1
4998,1272,17,24,6,15,4,yes,no,2
4999,2251,24,28,2,21,18,no,no,5
5000,544,19,12,2,13,8,yes,no,2
